Date,FX Vol,VIX,IG Spreads (US),Z FX Vol,Z VIX,Z IG Spreads,SPX
7/28/2015,8.98625,13.44,153,-0.352588704,-0.706280026,-0.075062079,2093.25
7/29/2015,8.51925,12.5,153,-0.522028503,-0.814276078,-0.075062079,2108.57
7/30/2015,8.62325,12.13,154,-0.484294586,-0.856785162,-0.063429036,2108.63
7/31/2015,8.54325,12.12,155,-0.513320676,-0.857934056,-0.051795993,2103.84
8/3/2015,9.055,12.56,155,-0.327644408,-0.807382713,-0.051795993,2098.04
8/4/2015,8.86675,13,155,-0.395946425,-0.756831369,-0.051795993,2093.32
8/5/2015,9.54125,12.51,156,-0.151220205,-0.813127184,-0.04016295,2099.84
8/6/2015,9.13125,13.77,158,-0.299978916,-0.668366519,-0.016896863,2083.56
8/7/2015,8.60675,13.39,158,-0.490281217,-0.712024497,-0.016896863,2077.57
8/10/2015,8.36,12.23,159,-0.579808563,-0.84529622,-0.00526382,2104.18
8/11/2015,8.84,13.71,161,-0.405652024,-0.675259884,0.018002266,2084.07
8/12/2015,9.1625,13.61,161,-0.288640599,-0.686748825,0.018002266,2086.05
8/13/2015,8.515,13.49,161,-0.523570514,-0.700535555,0.018002266,2083.39
8/14/2015,8.332,12.83,161,-0.589967695,-0.77636257,0.018002266,2091.54
8/17/2015,8.3825,13.02,161,-0.571644975,-0.754533581,0.018002266,2102.44
8/18/2015,8.455,13.79,162,-0.545340081,-0.666068731,0.029635309,2096.92
8/19/2015,8.43,15.25,163,-0.554410735,-0.498330183,0.041268352,2079.61
8/20/2015,8.57825,19.14,164,-0.500621762,-0.051410353,0.052901395,2035.73
8/21/2015,9.85875,28.03,168,-0.036022911,0.969956559,0.099433567,1970.89
8/24/2015,12.71025,40.74,167,0.998575778,2,0.087800524,1893.21
8/25/2015,11.8125,36.02,167,0.672848626,1.887922997,0.087800524,1867.61
8/26/2015,12.123,30.32,165,0.785506138,1.233053323,0.064534438,1940.51
8/27/2015,11.265,26.1,165,0.474201324,0.748219986,0.064534438,1987.66
8/28/2015,10.8995,26.05,163,0.341588376,0.742475515,0.041268352,1988.87
8/31/2015,11.44375,28.43,165,0.539056494,1.015912326,0.064534438,1972.18
9/1/2015,12.18625,31.4,164,0.80845489,1.357133893,0.052901395,1913.85
9/2/2015,11.75275,26.09,163,0.651169766,0.747071091,0.041268352,1948.86
9/3/2015,11.20375,25.61,163,0.451978224,0.691924172,0.041268352,1951.13
9/4/2015,11.6375,27.8,162,0.609354055,0.943531994,0.029635309,1921.22
9/8/2015,11.61425,24.9,160,0.600918348,0.610352686,0.006369223,1969.41
9/9/2015,11.44375,26.23,161,0.539056494,0.76315561,0.018002266,1942.04
9/10/2015,11.3875,24.37,162,0.518647524,0.549461295,0.029635309,1952.29
9/11/2015,11.32225,23.2,162,0.49497312,0.415040678,0.029635309,1961.05
9/14/2015,11.7375,24.25,161,0.645636667,0.535674565,0.018002266,1953.03
9/15/2015,11.36,22.54,160,0.508669806,0.339213663,0.006369223,1978.09
9/16/2015,10.99125,21.35,159,0.374877673,0.202495258,-0.00526382,1995.31
9/17/2015,10.5175,21.14,160,0.202988797,0.17836848,0.006369223,1990.2
9/18/2015,9.9015,22.28,159,-0.020512095,0.309342415,-0.00526382,1958.03
9/21/2015,10.11,20.14,160,0.055137152,0.063479064,0.006369223,1966.97
9/22/2015,10.6725,22.44,161,0.259226846,0.327724722,0.018002266,1942.74
9/23/2015,10.44,22.13,162,0.174869773,0.292109002,0.029635309,1938.76
9/24/2015,10.4845,23.47,163,0.191015535,0.44606082,0.041268352,1932.24
9/25/2015,10.41375,23.62,165,0.165345587,0.463294233,0.064534438,1931.34
9/28/2015,10.385,27.63,169,0.154914336,0.924000793,0.11106661,1881.77
9/29/2015,10.99125,26.83,169,0.374877673,0.83208926,0.11106661,1884.09
9/30/2015,10.73875,24.5,171,0.283264077,0.564396919,0.134332696,1920.03
10/1/2015,10.46975,22.55,171,0.18566385,0.340362557,0.134332696,1923.82
10/2/2015,10.179,20.94,170,0.080172155,0.155390597,0.122699653,1951.36
10/5/2015,10.205,19.54,168,0.089605634,-0.005454586,0.099433567,1987.05
10/6/2015,10.1475,19.4,166,0.068743132,-0.021539104,0.076167481,1979.92
10/7/2015,9.45875,18.4,166,-0.181153361,-0.136428521,0.076167481,1995.83
10/8/2015,9.415,17.42,164,-0.197027003,-0.249020149,0.052901395,2013.43
10/9/2015,9.1875,17.08,164,-0.279569946,-0.28808255,0.052901395,2014.89
10/12/2015,9.0125,16.17,165,-0.343064518,-0.392631919,0.064534438,2017.46
10/13/2015,9.0275,17.67,166,-0.337622126,-0.220297795,0.076167481,2003.69
10/14/2015,9.14,18.03,166,-0.296804187,-0.178937605,0.076167481,1994.24
10/15/2015,9.45,16.05,165,-0.184328089,-0.406418649,0.064534438,2023.86
10/16/2015,9.09875,15.05,164,-0.311770765,-0.521308066,0.052901395,2033.11
10/19/2015,9.515,14.98,163,-0.160744391,-0.529350325,0.041268352,2033.66
10/20/2015,9.205,15.75,162,-0.273220489,-0.440885474,0.029635309,2030.77
10/21/2015,9.10375,16.7,161,-0.309956634,-0.331740529,0.018002266,2018.94
10/22/2015,9.356,14.45,159,-0.218433745,-0.590241716,-0.00526382,2052.51
10/23/2015,10.26,14.46,158,0.10956107,-0.589092822,-0.016896863,2075.15
10/26/2015,10.00625,15.29,159,0.017493942,-0.493734606,-0.00526382,2071.18
10/27/2015,9.5725,15.43,159,-0.139881889,-0.477650088,-0.00526382,2065.89
10/28/2015,9.58175,14.33,159,-0.136525747,-0.604028446,-0.00526382,2090.35
10/29/2015,9.47125,14.61,159,-0.176618034,-0.571859409,-0.00526382,2089.41
10/30/2015,8.56625,15.07,159,-0.504975675,-0.519010277,-0.00526382,2079.36
11/2/2015,8.52,14.15,158,-0.521756383,-0.624708541,-0.016896863,2104.05
11/3/2015,9.4185,14.54,156,-0.195757112,-0.579901668,-0.04016295,2109.79
11/4/2015,10.01175,15.51,155,0.019489485,-0.468458934,-0.051795993,2102.31
11/5/2015,9.92125,15.05,155,-0.013346279,-0.521308066,-0.051795993,2099.93
11/6/2015,9.73125,14.33,154,-0.082283242,-0.604028446,-0.063429036,2099.2
11/9/2015,9.72375,16.52,154,-0.085004438,-0.352420624,-0.063429036,2078.58
11/10/2015,9.79,15.29,154,-0.060967207,-0.493734606,-0.063429036,2081.72
11/11/2015,9.75975,16.06,155,-0.071942698,-0.405269755,-0.051795993,2075
11/12/2015,9.665,18.37,155,-0.106320473,-0.139875203,-0.051795993,2045.97
11/13/2015,9.59975,20.08,156,-0.129994877,0.056585699,-0.04016295,2023.04
11/16/2015,9.9925,18.16,155,0.012505083,-0.164001981,-0.051795993,2053.19
11/17/2015,11.4125,18.84,155,0.527718177,-0.085877178,-0.051795993,2050.44
11/18/2015,11.445,16.85,155,0.539510026,-0.314507116,-0.051795993,2083.58
11/19/2015,10.97875,16.99,155,0.370342346,-0.298422598,-0.051795993,2081.24
11/20/2015,10.6425,15.47,155,0.248342063,-0.473054511,-0.051795993,2089.17
11/23/2015,10.95,15.62,155,0.359911095,-0.455821098,-0.051795993,2086.59
11/24/2015,11.0495,15.93,155,0.396012295,-0.420205379,-0.051795993,2089.14
11/25/2015,11.115,15.19,155,0.419777406,-0.505223548,-0.051795993,2088.87
11/27/2015,10.4225,15.12,155,0.168520315,-0.513265807,-0.051795993,2090.11
11/30/2015,10.51625,16.13,155,0.202535265,-0.397227496,-0.051795993,2080.41
12/1/2015,10.75625,14.67,155,0.289613534,-0.564966044,-0.051795993,2102.63
12/2/2015,10.68225,15.91,155,0.262764401,-0.422503168,-0.051795993,2079.51
12/3/2015,9.17475,18.11,155,-0.284195979,-0.169746452,-0.051795993,2049.62
12/4/2015,8.3625,14.81,155,-0.578901498,-0.548881526,-0.051795993,2091.69
12/7/2015,8.2275,15.84,157,-0.627883024,-0.430545427,-0.028529907,2077.07
12/8/2015,8.3,17.6,157,-0.601578131,-0.228340054,-0.028529907,2063.59
12/9/2015,9.027,19.61,158,-0.337803539,0.002587673,-0.016896863,2047.62
12/10/2015,9.04375,19.34,161,-0.331726202,-0.028432469,0.018002266,2052.23
12/11/2015,9.3825,24.39,165,-0.208818852,0.551759084,0.064534438,2012.37
12/14/2015,9.7985,22.73,166,-0.057883185,0.361042652,0.076167481,2021.94
12/15/2015,9.415,20.95,165,-0.197027003,0.156539491,0.064534438,2043.41
12/16/2015,8.7835,17.86,165,-0.4261517,-0.198468806,0.064534438,2073.07
12/17/2015,8.02875,18.94,166,-0.699994716,-0.074388236,0.076167481,2041.89
12/18/2015,8.00525,20.7,167,-0.70852113,0.127817137,0.087800524,2005.55
12/21/2015,8.14775,18.7,167,-0.656818408,-0.101961696,0.087800524,2021.15
12/22/2015,8.145,16.6,166,-0.65781618,-0.34322947,0.076167481,2038.97
12/23/2015,8.1425,15.57,167,-0.658723245,-0.461565569,0.087800524,2064.29
12/24/2015,8.295,15.74,166,-0.603392261,-0.442034368,0.076167481,2060.99
12/28/2015,8.55,16.91,166,-0.5108716,-0.307613751,0.076167481,2056.5
12/29/2015,8.53125,16.08,165,-0.51767459,-0.402971967,0.064534438,2078.36
12/30/2015,8.51125,17.29,165,-0.524931112,-0.263955773,0.064534438,2063.36
12/31/2015,8.5125,18.21,167,-0.524477579,-0.15825751,0.087800524,2043.94
1/4/2016,9.5495,20.7,166,-0.14822689,0.127817137,0.076167481,2012.66
1/5/2016,9.4575,19.34,167,-0.181606893,-0.028432469,0.087800524,2016.71
1/6/2016,9.61875,20.59,170,-0.123101181,0.115179301,0.122699653,1990.26
1/7/2016,10.295,24.99,170,0.122259985,0.620692733,0.122699653,1943.09
1/8/2016,10.09225,27.01,171,0.048696988,0.852769355,0.134332696,1922.03
1/11/2016,10.499,24.3,172,0.196276514,0.541419036,0.14596574,1923.67
1/12/2016,10.08,22.47,174,0.044252368,0.331171404,0.169231826,1938.68
1/13/2016,9.52875,25.22,177,-0.155755532,0.647117299,0.204130955,1890.28
1/14/2016,9.6425,23.95,181,-0.11448406,0.50120774,0.250663127,1921.84
1/15/2016,10.299,27.02,183,0.123711289,0.853918249,0.273929213,1880.33
1/19/2016,9.9275,26.05,190,-0.011078615,0.742475515,0.355360515,1881.33
1/20/2016,10.485,27.59,192,0.191196948,0.919405216,0.378626601,1859.33
1/21/2016,10.3325,26.69,189,0.135865964,0.816004741,0.343727472,1868.99
1/22/2016,9.94125,22.34,190,-0.006089756,0.31623578,0.355360515,1906.9
1/25/2016,9.693,24.15,192,-0.096161341,0.524185624,0.378626601,1877.08
1/26/2016,9.6575,22.5,193,-0.109041669,0.334618087,0.390259644,1903.63
1/27/2016,9.5375,23.11,194,-0.152580803,0.404700631,0.401892687,1882.95
1/28/2016,9.6305,22.42,193,-0.118837974,0.325426933,0.390259644,1893.36
1/29/2016,9.17875,20.2,196,-0.282744675,0.070372429,0.425158773,1940.24
2/1/2016,8.5825,19.98,198,-0.499079751,0.045096757,0.448424859,1939.38
2/2/2016,8.80825,21.98,200,-0.417171754,0.27487559,0.471690945,1903.03
2/3/2016,9.90675,21.65,201,-0.018607257,0.236962083,0.483323989,1912.53
2/4/2016,10.2775,21.84,201,0.115910528,0.258791072,0.483323989,1915.45
2/5/2016,9.4825,23.38,205,-0.17253624,0.435720773,0.529856161,1880.05
2/8/2016,11.3525,26,209,0.50594861,0.736731044,0.576388333,1853.44
2/9/2016,12.09125,26.54,209,0.773986408,0.798771329,0.576388333,1852.21
2/10/2016,12.86725,26.29,214,1.05553948,0.770048975,0.634553548,1851.86
2/11/2016,14.2645,28.14,215,1.56249828,0.982594395,0.646186592,1829.08
2/12/2016,12.825,25.4,210,1.040210076,0.667797394,0.588021376,1864.78
2/16/2016,12.8425,24.11,209,1.046559533,0.519590047,0.576388333,1895.58
2/17/2016,13.12825,22.31,206,1.150237098,0.312789097,0.541489204,1926.82
2/18/2016,12.935,21.64,207,1.080120949,0.235813188,0.553122247,1917.83
2/19/2016,13.01875,20.53,203,1.110507637,0.108285936,0.506590075,1917.78
2/22/2016,12.925,19.38,202,1.076492688,-0.023836893,0.494957032,1945.5
2/23/2016,13.035,20.98,203,1.116403562,0.159986174,0.506590075,1921.27
2/24/2016,13.5075,20.72,201,1.287838905,0.130114925,0.483323989,1929.8
2/25/2016,12.405,19.11,198,0.887823104,-0.054857035,0.448424859,1951.7
2/26/2016,12.29125,19.81,197,0.846551633,0.025565556,0.436791816,1948.05
2/29/2016,12.77375,20.55,193,1.021615237,0.110583725,0.390259644,1932.23
3/1/2016,11.9975,17.7,190,0.739971459,-0.216851112,0.355360515,1978.35
3/2/2016,11.654,17.09,189,0.615340686,-0.286933656,0.343727472,1986.45
3/3/2016,11.54,16.7,186,0.573978508,-0.331740529,0.308828342,1993.4
3/4/2016,11.14,16.86,184,0.428848059,-0.313358222,0.285562256,1999.99
3/7/2016,11.6625,17.35,183,0.618424708,-0.257062408,0.273929213,2001.76
3/8/2016,11.8225,18.67,182,0.676476888,-0.105408378,0.26229617,1979.26
3/9/2016,11.92625,18.34,180,0.714120098,-0.143321886,0.239030084,1989.26
3/10/2016,11.35375,18.05,175,0.506402142,-0.176639817,0.180864869,1989.57
3/11/2016,10.57125,16.5,170,0.222490701,-0.354718412,0.122699653,2022.19
3/14/2016,10.0395,16.92,170,0.02955791,-0.306464857,0.122699653,2019.64
3/15/2016,9.71025,16.84,170,-0.089902591,-0.31565601,0.122699653,2015.93
3/16/2016,9.5405,14.99,169,-0.151492325,-0.528201431,0.11106661,2027.22
3/17/2016,9.465,14.44,168,-0.178885697,-0.59139061,0.099433567,2040.59
3/18/2016,8.8675,14.02,166,-0.395674306,-0.639644165,0.076167481,2049.58
3/21/2016,8.8945,13.79,163,-0.385878,-0.666068731,0.041268352,2051.6
3/22/2016,8.925,14.17,163,-0.374811804,-0.622410752,0.041268352,2049.8
3/23/2016,9.085,14.94,164,-0.316759624,-0.533945902,0.052901395,2036.71
3/24/2016,9.07675,14.74,164,-0.31975294,-0.556923785,0.052901395,2035.94
3/28/2016,9.51875,15.24,165,-0.159383793,-0.499479077,0.064534438,2037.05
3/29/2016,9.21,13.82,164,-0.271406359,-0.662622048,0.052901395,2055.01
3/30/2016,8.95475,13.56,163,-0.364017727,-0.692493296,0.041268352,2063.95
3/31/2016,9.4625,13.95,163,-0.179792763,-0.647686424,0.041268352,2059.74
4/1/2016,9.268,13.1,162,-0.250362443,-0.745342428,0.029635309,2072.78
4/4/2016,9.54375,14.12,163,-0.15031314,-0.628155223,0.041268352,2066.13
4/5/2016,10.325,15.42,162,0.133144768,-0.478798982,0.029635309,2045.17
4/6/2016,10.435,14.09,163,0.173055642,-0.631601906,0.041268352,2066.66
4/7/2016,11.302,16.16,163,0.487625891,-0.393780814,0.041268352,2041.91
4/8/2016,10.435,15.36,162,0.173055642,-0.485692347,0.029635309,2047.6
4/11/2016,10.695,16.26,161,0.267390434,-0.382291872,0.018002266,2041.99
4/12/2016,10.1325,14.85,159,0.06330074,-0.544285949,-0.00526382,2061.72
4/13/2016,10.085,13.84,158,0.046066499,-0.66032426,-0.016896863,2082.42
4/14/2016,9.83875,13.72,157,-0.043279434,-0.67411099,-0.028529907,2082.78
4/15/2016,9.9,13.62,157,-0.021056334,-0.685599931,-0.028529907,2080.73
4/18/2016,9.87375,13.35,154,-0.03058052,-0.716620074,-0.063429036,2094.34
4/19/2016,9.47,13.24,151,-0.177071567,-0.72925791,-0.098328165,2100.8
4/20/2016,9.4575,13.28,148,-0.181606893,-0.724662333,-0.133227294,2102.4
4/21/2016,9.2275,13.95,147,-0.265056901,-0.647686424,-0.144860337,2091.48
4/22/2016,9.7025,13.22,147,-0.092714493,-0.731555698,-0.144860337,2091.58
4/25/2016,9.88,14.08,146,-0.028312856,-0.6327508,-0.15649338,2087.79
4/26/2016,9.973,13.96,145,0.005429973,-0.64653753,-0.168126423,2091.7
4/27/2016,9.77125,13.77,146,-0.067770197,-0.668366519,-0.15649338,2095.15
4/28/2016,8.84625,15.22,146,-0.403384361,-0.501776865,-0.15649338,2075.81
4/29/2016,9.665,15.7,146,-0.106320473,-0.446629945,-0.15649338,2065.3
5/2/2016,10.36375,14.68,147,0.147204281,-0.56381715,-0.144860337,2081.43
5/3/2016,10.5625,15.6,149,0.219315973,-0.458118887,-0.121594251,2063.37
5/4/2016,10.44875,16.05,150,0.178044501,-0.406418649,-0.109961208,2051.12
5/5/2016,10.3425,15.91,151,0.139494226,-0.422503168,-0.098328165,2050.63
5/6/2016,9.515,14.72,152,-0.160744391,-0.559221573,-0.086695122,2057.14
5/9/2016,9.2095,14.57,152,-0.271587772,-0.576454986,-0.086695122,2058.69
5/10/2016,9.1925,13.63,151,-0.277755816,-0.684451037,-0.098328165,2084.39
5/11/2016,9.0875,14.69,152,-0.315852559,-0.562668256,-0.086695122,2064.46
5/12/2016,8.885,14.41,151,-0.389324849,-0.594837292,-0.098328165,2064.11
5/13/2016,9.05325,15.04,151,-0.328279353,-0.52245696,-0.098328165,2046.61
5/16/2016,10.3325,14.68,151,0.135865964,-0.56381715,-0.098328165,2066.66
5/17/2016,10.16375,15.57,151,0.074639056,-0.461565569,-0.098328165,2047.21
5/18/2016,10.295,15.95,152,0.122259985,-0.417907591,-0.086695122,2047.63
5/19/2016,10.42,16.33,152,0.16761325,-0.374249613,-0.086695122,2040.04
5/20/2016,9.93625,15.2,152,-0.007903887,-0.504074653,-0.086695122,2052.32
5/23/2016,10.0025,15.82,152,0.016133344,-0.432843215,-0.086695122,2048.04
5/24/2016,10.08,14.42,150,0.044252368,-0.593688398,-0.109961208,2076.06
5/25/2016,9.8475,13.9,149,-0.040104705,-0.653430895,-0.121594251,2090.54
5/26/2016,10,13.43,149,0.015226279,-0.70742892,-0.121594251,2090.1
5/27/2016,9.9175,13.12,149,-0.014706877,-0.74304464,-0.121594251,2099.06
5/31/2016,10.705,14.19,150,0.271018695,-0.620112964,-0.109961208,2096.96
6/1/2016,11.14,14.2,150,0.428848059,-0.61896407,-0.109961208,2099.33
6/2/2016,10.58475,13.63,151,0.227388854,-0.684451037,-0.098328165,2105.26
6/3/2016,10.4025,13.47,151,0.161263793,-0.702833344,-0.098328165,2099.13
6/6/2016,10.77375,13.65,150,0.295962991,-0.682153249,-0.109961208,2109.41
6/7/2016,10.51,14.05,149,0.200267601,-0.636197482,-0.121594251,2112.13
6/8/2016,10.685,14.08,149,0.263762173,-0.6327508,-0.121594251,2119.12
6/9/2016,11.425,14.64,151,0.532253504,-0.568412727,-0.098328165,2115.48
6/10/2016,12.4615,17.03,153,0.90832278,-0.293827021,-0.075062079,2096.07
6/13/2016,13.26875,20.97,156,1.201214168,0.158837279,-0.04016295,2079.06
6/14/2016,14.12375,20.5,155,1.511430503,0.104839254,-0.051795993,2075.32
6/15/2016,13.1625,20.14,156,1.162663892,0.063479064,-0.04016295,2071.5
6/16/2016,13.2685,19.37,156,1.201123461,-0.024985787,-0.04016295,2077.99
6/17/2016,12.61875,19.41,152,0.965377188,-0.02039021,-0.086695122,2071.22
6/20/2016,11.73875,18.37,151,0.6460902,-0.139875203,-0.098328165,2083.25
6/21/2016,11.9775,18.48,151,0.732714937,-0.127237367,-0.098328165,2088.9
6/22/2016,12.774,21.17,148,1.021705944,0.181815163,-0.133227294,2085.45
6/23/2016,11.28375,17.25,158,0.481004314,-0.26855135,-0.016896863,2113.32
6/24/2016,13.81375,25.76,159,1.398954405,0.709157584,-0.00526382,2037.41
6/27/2016,13.72,23.85,159,1.364939456,0.489718799,-0.00526382,2000.54
6/28/2016,11.50825,18.75,156,0.562458778,-0.096217225,-0.04016295,2036.09
6/29/2016,10.7525,16.64,156,0.288252936,-0.338633894,-0.04016295,2070.77
6/30/2016,11.6085,15.63,155,0.598832097,-0.454672204,-0.051795993,2098.86
7/1/2016,11.27125,14.77,155,0.476468987,-0.553477102,-0.051795993,2102.95
7/5/2016,12.09025,15.58,155,0.773623582,-0.460416675,-0.051795993,2088.55
7/6/2016,12.345,14.96,153,0.866053537,-0.531648113,-0.075062079,2099.73
7/7/2016,11.76,14.76,151,0.653800255,-0.554625997,-0.098328165,2097.9
7/8/2016,11.52775,13.2,149,0.569533888,-0.733853486,-0.121594251,2129.9
7/11/2016,11.76725,13.54,146,0.656430744,-0.694791085,-0.15649338,2137.16
7/12/2016,11.905,13.55,145,0.706410043,-0.69364219,-0.168126423,2152.14
7/13/2016,11.6125,13.04,144,0.600283402,-0.752235793,-0.179759466,2152.43
7/14/2016,11.34,12.82,144,0.501413283,-0.777511464,-0.179759466,2163.75
7/15/2016,11.633,12.67,143,0.607721337,-0.794744877,-0.19139251,2161.74
7/18/2016,11.762,12.44,143,0.654525907,-0.821169443,-0.19139251,2166.89
7/19/2016,12.00275,11.97,142,0.741876296,-0.875167468,-0.203025553,2163.78
7/20/2016,12.33625,11.77,141,0.862878808,-0.898145352,-0.214658596,2173.02
7/21/2016,11.891,12.74,141,0.701330477,-0.786702618,-0.214658596,2165.17
7/22/2016,11.7775,12.02,141,0.660149712,-0.869422998,-0.214658596,2175.03
7/25/2016,11.49525,12.87,142,0.557742039,-0.771766994,-0.203025553,2168.48
7/26/2016,11.2025,13.05,143,0.451524691,-0.751086899,-0.19139251,2169.18
7/27/2016,10.745,12.83,144,0.28553174,-0.77636257,-0.179759466,2166.58
7/28/2016,10.7575,12.72,145,0.290067067,-0.789000406,-0.168126423,2170.06
7/29/2016,9.23,11.87,146,-0.264149836,-0.88665641,-0.15649338,2173.6
8/1/2016,9.06625,12.44,147,-0.323562614,-0.821169443,-0.144860337,2170.84
8/2/2016,9.775,13.37,147,-0.066409599,-0.714322285,-0.144860337,2157.03
8/3/2016,9.28,12.86,146,-0.24600853,-0.772915888,-0.15649338,2163.79
8/4/2016,9.03475,12.42,145,-0.334991637,-0.823467231,-0.168126423,2164.25
8/5/2016,8.34125,11.39,143,-0.586611553,-0.94180333,-0.19139251,2182.87
8/8/2016,8.43725,11.5,142,-0.551780245,-0.929165494,-0.203025553,2180.89
8/9/2016,8.28,11.66,142,-0.608834653,-0.910783187,-0.203025553,2181.74
8/10/2016,8.435,12.05,141,-0.552596604,-0.865976315,-0.214658596,2175.49
8/11/2016,8.1775,11.68,141,-0.646024331,-0.908485399,-0.214658596,2185.79
8/12/2016,8.2325,11.55,140,-0.626068894,-0.923421023,-0.226291639,2184.05
8/15/2016,8.36925,11.81,139,-0.576452422,-0.893549775,-0.237924682,2190.15
8/16/2016,9.15375,12.64,138,-0.291815328,-0.798191559,-0.249557725,2178.15
8/17/2016,9.11125,12.19,138,-0.307235438,-0.849891797,-0.249557725,2182.22
8/18/2016,9.1725,11.43,137,-0.285012338,-0.937207753,-0.261190768,2187.02
8/19/2016,9.0225,11.34,137,-0.339436257,-0.947547801,-0.261190768,2183.87
8/22/2016,11.12875,12.27,136,0.424766265,-0.840700643,-0.272823811,2182.64
8/23/2016,11.3675,12.38,136,0.511391002,-0.828062808,-0.272823811,2186.9
8/24/2016,11.455,13.45,136,0.543138287,-0.705131132,-0.272823811,2175.44
8/25/2016,10.8815,13.63,135,0.335057506,-0.684451037,-0.284456854,2172.47
8/26/2016,10.72375,13.65,135,0.277821685,-0.682153249,-0.284456854,2169.04
8/29/2016,11.3175,12.94,135,0.493249696,-0.763724734,-0.284456854,2180.38
8/30/2016,11.35,13.12,135,0.505041545,-0.74304464,-0.284456854,2176.12
8/31/2016,11.25225,13.42,136,0.469575291,-0.708577815,-0.272823811,2170.95
9/1/2016,10.80275,13.48,137,0.306484949,-0.70168445,-0.261190768,2170.86
9/2/2016,10.32125,11.98,137,0.131784171,-0.874018574,-0.261190768,2179.98
9/6/2016,10.275,12.02,137,0.115003462,-0.869422998,-0.261190768,2186.48
9/7/2016,10.08325,11.94,138,0.045431553,-0.878614151,-0.249557725,2186.16
9/8/2016,9.65425,12.51,138,-0.110220853,-0.813127184,-0.249557725,2181.3
9/9/2016,10.15125,17.5,140,0.07010373,-0.239828996,-0.226291639,2127.81
9/12/2016,10.42,15.16,140,0.16761325,-0.50867023,-0.226291639,2159.04
9/13/2016,10.46775,17.85,141,0.184938198,-0.1996177,-0.214658596,2127.02
9/14/2016,10.58775,18.14,140,0.228477332,-0.166299769,-0.226291639,2125.77
9/15/2016,9.6575,16.3,140,-0.109041669,-0.377696295,-0.226291639,2147.26
9/16/2016,9.55625,15.37,139,-0.145777814,-0.484543453,-0.237924682,2139.16
9/19/2016,9.68625,15.53,139,-0.098610418,-0.466161146,-0.237924682,2139.12
9/20/2016,9.745,15.92,138,-0.077294383,-0.421354274,-0.249557725,2139.76
9/21/2016,8.70125,13.3,137,-0.455994149,-0.722364545,-0.261190768,2163.12
9/22/2016,8.233,12.02,137,-0.625887481,-0.869422998,-0.261190768,2177.18
9/23/2016,7.96625,12.29,138,-0.722671349,-0.838402855,-0.249557725,2164.69
9/26/2016,8.435,14.5,138,-0.552596604,-0.584497245,-0.249557725,2146.1
9/27/2016,8.42,13.1,138,-0.558038996,-0.745342428,-0.249557725,2159.93
9/28/2016,8.36,12.39,138,-0.579808563,-0.826913914,-0.249557725,2171.37
9/29/2016,8.7725,14.02,138,-0.430142787,-0.639644165,-0.249557725,2151.13
9/30/2016,8.78125,13.29,138,-0.426968059,-0.723513439,-0.249557725,2168.27
10/3/2016,8.89875,13.57,138,-0.384335989,-0.691344402,-0.249557725,2161.2
10/4/2016,9.2855,13.63,136,-0.244012986,-0.684451037,-0.272823811,2150.49
10/5/2016,8.975,12.99,135,-0.356670498,-0.757980264,-0.284456854,2159.73
10/6/2016,9.9825,12.84,134,0.008876821,-0.775213676,-0.296089897,2160.77
10/7/2016,9.91125,13.48,134,-0.01697454,-0.70168445,-0.296089897,2153.74
10/10/2016,9.66125,13.38,133,-0.107681071,-0.713173391,-0.30772294,2163.66
10/11/2016,10.05475,15.36,132,0.035091009,-0.485692347,-0.319355983,2136.73
10/12/2016,10.175,15.91,132,0.07872085,-0.422503168,-0.319355983,2139.18
10/13/2016,9.66,16.69,131,-0.108134603,-0.332889423,-0.330989026,2132.55
10/14/2016,9.31125,16.12,130,-0.234670214,-0.39837639,-0.342622069,2132.98
10/17/2016,9.51375,16.21,130,-0.161197924,-0.388036343,-0.342622069,2126.5
10/18/2016,9.125,15.28,129,-0.302246579,-0.4948835,-0.354255112,2139.6
10/19/2016,8.8725,14.41,129,-0.393860175,-0.594837292,-0.354255112,2144.29
10/20/2016,8.36,13.75,130,-0.579808563,-0.670664307,-0.342622069,2141.34
10/21/2016,8.43675,13.34,130,-0.551961658,-0.717768968,-0.342622069,2141.16
10/24/2016,8.2375,13.02,130,-0.624254763,-0.754533581,-0.342622069,2151.33
10/25/2016,8.325,13.46,131,-0.592507477,-0.703982238,-0.330989026,2143.16
10/26/2016,8.39,14.24,131,-0.568923779,-0.614368493,-0.330989026,2139.43
10/27/2016,8.4625,15.36,132,-0.542618886,-0.485692347,-0.319355983,2133.04
10/28/2016,8.43125,16.19,132,-0.553957202,-0.390334131,-0.319355983,2126.41
10/31/2016,8.84,17.06,134,-0.405652024,-0.290380339,-0.296089897,2126.15
11/1/2016,9.4875,18.56,135,-0.17072211,-0.118046214,-0.284456854,2111.72
11/2/2016,10.46375,19.32,135,0.183486893,-0.030730258,-0.284456854,2097.94
11/3/2016,10.53625,22.08,136,0.209791787,0.286364532,-0.272823811,2088.66
11/4/2016,11.08125,22.51,135,0.407532024,0.335766981,-0.284456854,2085.18
11/7/2016,10.029,18.71,134,0.025748236,-0.100812802,-0.296089897,2131.52
11/8/2016,10.13125,18.74,132,0.062847207,-0.097366119,-0.319355983,2139.56
11/9/2016,9.99,14.38,130,0.011598017,-0.598283975,-0.342622069,2163.26
11/10/2016,10.31225,14.74,130,0.128518735,-0.556923785,-0.342622069,2167.48
