Date,Z FX Vol,Z VIX,Z IG Spreads
2001-10-30,0.087791503,1.593806091,0.483323989
2001-10-31,-0.057338945999999995,1.605295032,0.494957032
2001-11-01,-0.09362155800000001,1.461683262,0.494957032
2001-11-02,-0.207004722,1.277860195,0.483323989
2001-11-05,-0.234216681,1.253733418,0.460057902
2001-11-06,-0.17072211,1.05842141,0.436791816
2001-11-07,-0.26142864,1.096334917,0.41352573
2001-11-08,-0.18432808899999997,1.037741315,0.425158773
2001-11-09,-0.311317232,0.9021718040000001,0.425158773
2001-11-12,-0.17072211,1.121610589,0.39025964399999996
2001-11-13,-0.179792763,0.79072907,0.34372747200000003
2001-11-14,-0.15711613,0.801069117,0.320461386
2001-11-15,-0.252357987,0.6861797009999999,0.285562256
2001-11-16,-0.29317592600000003,0.629883887,0.273929213
2001-11-19,-0.075480252,0.559801343,0.26229617
2001-11-20,-0.12990417099999998,0.5207389410000001,0.23903008399999998
2001-11-21,-0.15258080300000001,0.5287812,0.22739704100000002
2001-11-23,-0.084550905,0.42078514899999997,0.192497912
2001-11-26,-0.03919764,0.482825434,0.18086486899999998
2001-11-27,-0.15711613,0.506952211,0.204130955
2001-11-28,-0.084550905,0.725242102,0.204130955
2001-11-29,-0.030126987,0.642521723,0.215763998
2001-11-30,-0.17525743600000002,0.488569905,0.273929213
2001-12-03,-0.211540048,0.710306478,0.273929213
2001-12-04,-0.19339874199999998,0.5161433639999999,0.23903008399999998
2001-12-05,-0.26596396699999997,0.394360583,0.18086486899999998
2001-12-06,-0.27503462,0.47363428,0.169231826
2001-12-07,-0.256893314,0.44835860899999996,0.204130955
2001-12-10,-0.15711613,0.693073066,0.204130955
2001-12-11,-0.23875200800000002,0.656308453,0.22739704100000002
2001-12-12,-0.30224657899999996,0.606906003,0.22739704100000002
2001-12-13,-0.329458538,0.726390997,0.285562256
2001-12-14,-0.179792763,0.579332544,0.29719529899999997
2001-12-17,0.019761605,0.536823459,0.273929213
2001-12-18,-0.066409599,0.425380725,0.273929213
2001-12-19,-0.09362155800000001,0.34380924,0.26229617
2001-12-20,-0.166186783,0.469038704,0.204130955
2001-12-21,-0.066409599,0.334618087,0.204130955
2001-12-24,-0.057338945999999995,0.348404816,0.18086486899999998
2001-12-26,0.133144768,0.310491309,0.18086486899999998
2001-12-27,0.273739891,0.230068718,0.15759878300000002
2001-12-28,0.241992605,0.208239728,0.169231826
2001-12-31,0.16942738100000002,0.48397432799999995,0.122699653
2002-01-02,0.48236491200000003,0.358744864,0.09943356699999999
2002-01-03,0.251063258,0.201346363,0.09943356699999999
2002-01-04,0.14221542199999998,0.099094783,0.09943356699999999
2002-01-07,0.160356728,0.270280013,0.11106661
2002-01-08,0.241992605,0.257642178,0.087800524
2002-01-09,0.21024532,0.292109002,0.09943356699999999
2002-01-10,0.119538789,0.318533568,0.122699653
2002-01-11,-0.125368844,0.346107028,0.122699653
2002-01-14,-0.10722753800000001,0.45869865600000004,0.11106661
2002-01-15,-0.17525743600000002,0.35759597,0.122699653
2002-01-16,-0.15711613,0.44376303200000006,0.134332696
2002-01-17,-0.256893314,0.305895732,0.122699653
2002-01-18,-0.329458538,0.336915875,0.11106661
2002-01-22,-0.116298191,0.462145339,0.09943356699999999
2002-01-23,-0.084550905,0.263386648,0.087800524
2002-01-24,-0.084550905,0.17951737399999998,0.076167481
2002-01-25,-0.057338945999999995,0.163432856,0.087800524
2002-01-28,0.042438237999999996,0.17836848,0.11106661
2002-01-29,-0.10269221099999999,0.547163507,0.122699653
2002-01-30,-0.12990417099999998,0.417338466,0.14596574
2002-01-31,-0.15711613,0.172624009,0.169231826
2002-02-01,-0.166186783,0.176070692,0.22739704100000002
2002-02-04,-0.24782266100000003,0.606906003,0.320461386
2002-02-05,-0.19339874199999998,0.673541865,0.34372747200000003
2002-02-06,-0.17525743600000002,0.7470710909999999,0.33209442899999997
2002-02-07,-0.197934069,0.634479463,0.308828342
2002-02-08,-0.138974824,0.421934043,0.320461386
2002-02-11,-0.216075375,0.25189770699999997,0.285562256
2002-02-12,-0.297711253,0.2335154,0.26229617
2002-02-13,-0.329458538,0.145050549,0.273929213
2002-02-14,-0.207004722,0.250748813,0.273929213
2002-02-15,-0.343064518,0.319682462,0.285562256
2002-02-19,-0.402023763,0.55635466,0.29719529899999997
2002-02-20,-0.411094416,0.35300039299999997,0.29719529899999997
2002-02-21,-0.320387885,0.48397432799999995,0.29719529899999997
2002-02-22,-0.297711253,0.375978276,0.285562256
2002-02-25,-0.37481180399999997,0.258791072,0.250663127
2002-02-26,-0.27503462,0.240408765,0.250663127
2002-02-27,-0.297711253,0.218579776,0.22739704100000002
2002-02-28,-0.515406926,0.230068718,0.215763998
2002-03-01,-0.583436824,0.042798969000000006,0.204130955
2002-03-04,-0.5108716,0.104839254,0.15759878300000002
2002-03-05,-0.583436824,0.08186137,0.15759878300000002
2002-03-06,-0.402023763,0.04050118,0.09943356699999999
2002-03-07,0.06511487,0.051990122,0.052901395
2002-03-08,-0.207004722,-0.036474729,0.041268352
2002-03-11,-0.166186783,0.029012239,0.064534438
2002-03-12,-0.243287334,0.000289885,0.076167481
2002-03-13,-0.252357987,-0.014645739,0.064534438
2002-03-14,-0.23875200800000002,-0.044516988,0.122699653
2002-03-15,-0.37481180399999997,-0.134130732,0.122699653
2002-03-18,-0.225146028,-0.07553713,0.122699653
2002-03-19,-0.15711613,-0.164001981,0.11106661
2002-03-20,-0.19339874199999998,-0.12953515599999998,0.11106661
2002-03-21,-0.256893314,-0.165150875,0.09943356699999999
2002-03-22,-0.27049929300000003,-0.20880885300000002,0.11106661
2002-03-25,-0.197934069,-0.127237367,0.122699653
2002-03-26,-0.279569946,-0.167448663,0.122699653
2002-03-27,-0.44737702799999995,-0.21685111199999998,0.11106661
2002-03-28,-0.5108716,-0.251317937,0.11106661
2002-04-01,-0.49726562,-0.09851501300000001,0.134332696
2002-04-02,-0.438306375,-0.049112564000000004,0.14596574
2002-04-03,-0.501800947,0.070372429,0.14596574
2002-04-04,-0.565295518,0.022118874,0.169231826
2002-04-05,-0.6696080289999999,-0.052559247,0.15759878300000002
2002-04-08,-0.610648784,0.002587673,0.18086486899999998
2002-04-09,-0.61518411,-0.013496845,0.18086486899999998
2002-04-10,-0.6242547629999999,-0.160555298,0.204130955
2002-04-11,-0.705890641,0.08186137,0.23903008399999998
2002-04-12,-0.787526519,-0.019241316,0.15759878300000002
